"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.Reference","Input.A","Input.B","Answer.choice","Approve","Reject"
"33TGB4G0LPVAPDLI72YHZ7VQ1ASXT3","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:18 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:18 PDT 2018","","","3A9AA95ATX06HM6VAHB4QYZUF325P0","ARM2CBQGJCQ5Z","Submitted","Thu Aug 02 12:08:15 PDT 2018","Thu Aug 02 12:08:17 PDT 2018","Mon Aug 06 12:08:17 PDT 2018","","","","2","100% (21/21)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","45.png","61.png","184.png","optionB",,
"3JYPJ2TAYIMVXZ1QQRJBOQUM82BFPP","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:01 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:01 PDT 2018","","","3NLZY2D53Q35JNAV2H607SL16PNQLZ","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:08:11 PDT 2018","Thu Aug 02 12:08:12 PDT 2018","Mon Aug 06 12:08:12 PDT 2018","","","","1","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","191.png","123.png","243.png","optionB",,
"3ZXNP4Z39RZSRL7MGGSSJH8L54RL7T","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","3TUI152ZZC1STG6R97OHNDCN8JJ1Q5","AUI8BVP9IRQQJ","Submitted","Thu Aug 02 12:08:27 PDT 2018","Thu Aug 02 12:08:31 PDT 2018","Mon Aug 06 12:08:31 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","23.png","130.png","156.png","optionB",,
"3D4BBDG7ZHAHNYCT1RW33H6I6TS3CR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","33JKGHPFYD84M8FOM1FY3B5L1JRMNB","A38NFX88VZDMJ3","Submitted","Thu Aug 02 12:09:30 PDT 2018","Thu Aug 02 12:10:04 PDT 2018","Mon Aug 06 12:10:04 PDT 2018","","","","34","100% (42/42)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","240.png","61.png","235.png","optionA",,
"3FTID4TN8LCB653N3PISWUSI930YL7","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:27 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:27 PDT 2018","","","3GDTJDAPVVPJJ1SKGZQFLEFQCOSM8N","A12B5MV7IHN855","Submitted","Thu Aug 02 12:08:56 PDT 2018","Thu Aug 02 12:08:59 PDT 2018","Mon Aug 06 12:08:59 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","213.png","3.png","61.png","optionA",,
"3PCPFX4U404GXB25Q4Y0OVKWDYXFQG","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:01 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:01 PDT 2018","","","3VA45EW49O1P84TBUUWDY8HNTI0O1J","AUI8BVP9IRQQJ","Submitted","Thu Aug 02 12:07:49 PDT 2018","Thu Aug 02 12:08:00 PDT 2018","Mon Aug 06 12:08:00 PDT 2018","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","53.png","3.png","99.png","optionA",,
"3HEADTGN2P65593V3YS4B7XNXENVRL","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:16 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:16 PDT 2018","","","3X31TUMD7Y0H2JQEH2GL6RDTYDVL1Z","AUI8BVP9IRQQJ","Submitted","Thu Aug 02 12:07:27 PDT 2018","Thu Aug 02 12:07:32 PDT 2018","Mon Aug 06 12:07:32 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","184.png","18.png","223.png","optionA",,
"3XJOUITW8U5QGGK6LO3P5ZZX475QTZ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","3WI0P0II626MXC132FXCT5N1T2ODR8","A2S96ZZ70YFPSK","Submitted","Thu Aug 02 12:08:28 PDT 2018","Thu Aug 02 12:08:33 PDT 2018","Mon Aug 06 12:08:33 PDT 2018","","","","5","100% (137/137)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","181.png","171.png","215.png","optionB",,
"3M0556243SYVUEPDAC6JK1PR8NANF1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","3JRJSWSMQIZZ6GU1NK70HP26N093EN","ARM2CBQGJCQ5Z","Submitted","Thu Aug 02 12:07:59 PDT 2018","Thu Aug 02 12:08:02 PDT 2018","Mon Aug 06 12:08:02 PDT 2018","","","","3","100% (21/21)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","47.png","180.png","219.png","optionB",,
"30Y6N4AHYPAJBS39CDSA5LRGX7JRDI","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:27 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:27 PDT 2018","","","3VA45EW49O1P84TBUUWDY8HNTI11OX","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:08:25 PDT 2018","Thu Aug 02 12:08:27 PDT 2018","Mon Aug 06 12:08:27 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","123.png","55.png","101.png","optionB",,
"3SU800BH8665GTZVLTTZAVLZNLCUQU","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3WYP994K185W94YA6NHSVV66F3FY62","AUI8BVP9IRQQJ","Submitted","Thu Aug 02 12:07:39 PDT 2018","Thu Aug 02 12:07:48 PDT 2018","Mon Aug 06 12:07:48 PDT 2018","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","56.png","23.png","131.png","optionA",,
"3MWOYZD5WV2P0R269FP97VY50O1ONO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","3Y4W8Q93L0YEQJIKBZ2MU2C4E80VDI","AQXRHIMQ7UK7O","Submitted","Thu Aug 02 12:07:39 PDT 2018","Thu Aug 02 12:07:43 PDT 2018","Mon Aug 06 12:07:43 PDT 2018","","","","4","100% (140/140)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","174.png","79.png","151.png","optionA",,
"3PN6H8C9R44RCBHSA26OAV26X3VADT","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:03 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:03 PDT 2018","","","34FNN24DCNN0Q0YW147N3PS6J855YU","A194R45ACMQEOR","Submitted","Thu Aug 02 12:08:21 PDT 2018","Thu Aug 02 12:09:55 PDT 2018","Mon Aug 06 12:09:55 PDT 2018","","","","94","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","205.png","117.png","201.png","optionA",,
"3Y40HMYLL1WPPQ0777OR43HSKOZUXR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","378XPAWRUDRB66V8SIC1PCE4L37IA6","AOO39X8E3OJYY","Submitted","Thu Aug 02 12:07:27 PDT 2018","Thu Aug 02 12:08:51 PDT 2018","Mon Aug 06 12:08:51 PDT 2018","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","215.png","94.png","180.png","optionA",,
"3K3G488TR2MOVE9GKSLR2JTJO4K5QO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","3RU7GD8VPP77NO46MDOCJ99MTN9SPO","A194R45ACMQEOR","Submitted","Thu Aug 02 12:07:36 PDT 2018","Thu Aug 02 12:08:22 PDT 2018","Mon Aug 06 12:08:22 PDT 2018","","","","46","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","41.png","168.png","192.png","optionA",,
"38LRF35D5LAD9STTNIH3XNSODTZ3U1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:27 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:27 PDT 2018","","","3WQQ9FUS6B8N0AONPA067Y4W0POB8N","A2SWQM5X54P1O5","Submitted","Thu Aug 02 12:08:26 PDT 2018","Thu Aug 02 12:10:05 PDT 2018","Mon Aug 06 12:10:05 PDT 2018","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","37.png","112.png","165.png","optionB",,
"3MA5N0ATTCPWXUQ53OO3WXUN9VVKWR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3UJ1CZ6IZI33UEMN2YFYL3452N8S52","AQXRHIMQ7UK7O","Submitted","Thu Aug 02 12:07:11 PDT 2018","Thu Aug 02 12:07:16 PDT 2018","Mon Aug 06 12:07:16 PDT 2018","","","","5","100% (140/140)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","239.png","69.png","242.png","optionB",,
"3ICOHX7ENCP034XAEVKFR78EOTL0EM","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","3JMSRU9HQJ8JIPWK7UD60KUPEK1VEB","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:07:40 PDT 2018","Thu Aug 02 12:07:42 PDT 2018","Mon Aug 06 12:07:42 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","107.png","61.png","131.png","optionB",,
"3HO4MYYR122C6BGB6KF14Q48NK16UA","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:27 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:27 PDT 2018","","","3DQQ64TANHZ0U5LF6IYDGYC7Z06WP8","A2S96ZZ70YFPSK","Submitted","Thu Aug 02 12:09:47 PDT 2018","Thu Aug 02 12:10:19 PDT 2018","Mon Aug 06 12:10:19 PDT 2018","","","","32","100% (137/137)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","78.png","96.png","135.png","optionB",,
"3RHLQY6EDTICAM1B11WXXSG65TZD4L","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:04 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:04 PDT 2018","","","3VNL7UK1XGXWBBSRXAXXHKR4T00TFB","A109CH3492UU42","Submitted","Thu Aug 02 12:08:05 PDT 2018","Thu Aug 02 12:09:35 PDT 2018","Mon Aug 06 12:09:35 PDT 2018","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","58.png","83.png","121.png","optionA",,
"367O8HRHKGMICBKTYRRMSR266W9S4U","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3MD9PLUKKJS4LFE71Q5SBD1UGN8NZS","A1BSOOHNHX51RI","Submitted","Thu Aug 02 12:07:48 PDT 2018","Thu Aug 02 12:07:55 PDT 2018","Mon Aug 06 12:07:55 PDT 2018","","","","7","100% (121/121)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","170.png","44.png","200.png","optionA",,
"3DA79LNS599Y9FE4NDRTSR6MUFRT3Z","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","34X6J5FLPUCZOXMVZWUNRD8920IQJX","A194R45ACMQEOR","Submitted","Thu Aug 02 12:08:08 PDT 2018","Thu Aug 02 12:09:10 PDT 2018","Mon Aug 06 12:09:10 PDT 2018","","","","62","100% (9/9)","100% (9/9)","100% (9/9)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","130.png","88.png","163.png","optionB",,
"3YZ7A3YHR5708UOTCWAWXJ8K6S55SD","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","39ZSFO5CA9ARGQTCG5ES1E5Y5LPJUW","AFU00NU09CFXE","Submitted","Thu Aug 02 12:09:05 PDT 2018","Thu Aug 02 12:09:15 PDT 2018","Mon Aug 06 12:09:15 PDT 2018","","","","10","100% (49/49)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","109.png","57.png","262.png","optionB",,
"3CRWSLD91KIJI9H6XEA9UG95VYROMO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","3X87C8JFV7PSN05LMQ31JEZWYJVQSD","A12B5MV7IHN855","Submitted","Thu Aug 02 12:08:19 PDT 2018","Thu Aug 02 12:08:23 PDT 2018","Mon Aug 06 12:08:23 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","211.png","3.png","231.png","optionA",,
"37PGLWGSJTKEWZ60E7KOV6LFUKXIKI","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3V0Z7YWSIZERN9K4EAI5YJL0HHC2VH","A2ZBYVQLDUZOV7","Submitted","Thu Aug 02 12:07:39 PDT 2018","Thu Aug 02 12:07:44 PDT 2018","Mon Aug 06 12:07:44 PDT 2018","","","","5","100% (50/50)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","46.png","147.png","169.png","optionB",,
"3PEG1BH7AE549RSU8XS79JH2ZUEBK3","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:28 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:28 PDT 2018","","","3MRNMEIQW6KBUE6QXV0G7TE2NAZDLI","AISFU4P55HYEH","Submitted","Thu Aug 02 12:08:25 PDT 2018","Thu Aug 02 12:09:21 PDT 2018","Mon Aug 06 12:09:21 PDT 2018","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","193.png","176.png","186.png","optionB",,
"3BA7SXOG1J47UX7IV5HUJTDFMGN8RU","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","3HUTX6F6VV1WXPB7DYWR3RRSLOF2OF","A3KCUB6P3IE8NL","Submitted","Thu Aug 02 12:07:27 PDT 2018","Thu Aug 02 12:08:27 PDT 2018","Mon Aug 06 12:08:27 PDT 2018","","","","60","100% (34/34)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","257.png","11.png","90.png","optionB",,
"3T6EIBTM9L2TE4EGQSFMKUU0C0YAAR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3RXPCZQMQQP1GRCD6BJ5TZ8L2WAG1P","A1BSOOHNHX51RI","Submitted","Thu Aug 02 12:08:26 PDT 2018","Thu Aug 02 12:08:34 PDT 2018","Mon Aug 06 12:08:34 PDT 2018","","","","8","100% (121/121)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","44.png","92.png","231.png","optionB",,
"3AA88CN98PH0MZL5IP6RHUF3K3VKYQ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:02 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:02 PDT 2018","","","3MHW492WW1RHUDOXOS1PDSZYNMSMVR","A1BSOOHNHX51RI","Submitted","Thu Aug 02 12:06:42 PDT 2018","Thu Aug 02 12:06:48 PDT 2018","Mon Aug 06 12:06:48 PDT 2018","","","","6","100% (121/121)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","74.png","127.png","237.png","optionA",,
"3LG268AV38KO3YH9883UB391XJKREB","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:28 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:28 PDT 2018","","","3MTMREQS4WWT71FDHZGGQ3NC0E5WAR","A3KCUB6P3IE8NL","Submitted","Thu Aug 02 12:08:18 PDT 2018","Thu Aug 02 12:09:45 PDT 2018","Mon Aug 06 12:09:45 PDT 2018","","","","87","100% (34/34)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","217.png","70.png","130.png","optionB",,
"31N9JPQXIPWF8AGJ52UJNM14O2NNHZ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:05 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:05 PDT 2018","","","3TMSXRD2X7EXDD2DLGNNF2U9WKZW13","A177EXELDLWTWV","Submitted","Thu Aug 02 12:08:11 PDT 2018","Thu Aug 02 12:08:14 PDT 2018","Mon Aug 06 12:08:14 PDT 2018","","","","3","100% (123/123)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","124.png","217.png","250.png","optionA",,
"33BFF6QPI1PQ1WIYIIW4FBDLY99W3S","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:20 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:20 PDT 2018","","","339ANSOTR6GHIJ4U49PQJQH0QF1IKL","A12B5MV7IHN855","Submitted","Thu Aug 02 12:07:40 PDT 2018","Thu Aug 02 12:07:49 PDT 2018","Mon Aug 06 12:07:49 PDT 2018","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","84.png","57.png","181.png","optionA",,
"3D1UCPY6GGNFBVMGKFGY1VAZG2738L","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","3KGTPGBS6YZRAUV49K802XJH3A32US","A12B5MV7IHN855","Submitted","Thu Aug 02 12:07:37 PDT 2018","Thu Aug 02 12:07:44 PDT 2018","Mon Aug 06 12:07:44 PDT 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","185.png","22.png","156.png","optionA",,
"3QQUBC64ZESCU0GYA6C5Q8PYCS6XN2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:17 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:17 PDT 2018","","","3M0NZ3JDP2C0VQ81XQ96HW18P295ZL","A2541C8MY0BYV3","Submitted","Thu Aug 02 12:08:23 PDT 2018","Thu Aug 02 12:08:25 PDT 2018","Mon Aug 06 12:08:25 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","226.png","1.png","30.png","optionA",,
"39O6Z4JLX2BP25P7CXYW0PJBYV8XVJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Thu Aug 02 12:06:19 PDT 2018","1","BatchId:3326415;OriginalHitTemplateId:920937336;","300","345600","Thu Aug 09 12:06:19 PDT 2018","","","3TR2532VIQ86EF3BKNGPL8RI2Z76JH","A2XFO0X6RCS98M","Submitted","Thu Aug 02 12:08:45 PDT 2018","Thu Aug 02 12:08:49 PDT 2018","Mon Aug 06 12:08:49 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/","50.png","197.png","245.png","optionB",,
